id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
4573,0.0,99.49671474605852,May,1067.7952380000002 minutes,0.0,37.0 minutes,1214.6285713000002,1.0,5.0,24.0,log200,0.008035714000000001,1.0,,Returning_Visitor,4.0,109.83333329999999,64.46185714,c_3,0.0,safari_15.4,0
4574,0.0,93.63900029036476,May,698.5833332999999 minutes,0.007692308,0.0 minutes,,3.0,3.0,14.0,log400,0.021153846,0.0,,Returning_Visitor,8.0,738.4,0.0,c_2,0.0,chrome_80,0
4575,0.0,102.61260811096194,May,115.66666670000001 minutes,0.057142857000000005,0.0 minutes,,3.0,0.0,14.0,log_100,0.076190476,0.0,,Returning_Visitor,1.0,0.0,0.0,c_13,0.0,chrome_90.1.7,0
4576,0.0,93.0010908435848,May,,0.012280702,17.0 minutes,3291.1416667,4.0,8.0,52.0,log202,0.02251462,1.0,,Returning_Visitor,6.0,178.16666669999998,12.13161988,c_6,0.0,safari_13,0
4578,0.0,100.19713878310449,May,2041.0833329999998 minutes,0.04,0.0 minutes,,3.0,4.0,16.0,log404,0.055,,,Returning_Visitor,6.0,173.25,0.0,c_3,0.0,chrome_99.1.3,0
4579,0.0,102.50709626584596,May,405.3333333 minutes,0.0,26.0 minutes,431.3333333,2.0,0.0,21.0,log_100,0.026086957,3.0,,Returning_Visitor,6.0,0.0,0.0,c_4,0.0,chrome_89,0
4580,0.0,110.04266604580597,May,237.25 minutes,0.0,10.0 minutes,,2.0,6.0,,log404,0.005185185,1.0,,Returning_Visitor,1.0,102.5,0.0,c_4,0.0,chrome_90.1.7,0
4581,0.4,114.20347440773449,May,497.33333330000005 minutes,0.03,56.0 minutes,,3.0,0.0,8.0,log200,0.06,1.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,,0
4582,0.0,104.51287706206098,May,87.5 minutes,0.0,0.0 minutes,87.5,2.0,0.0,9.0,log400,0.033333333,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
4583,0.0,91.8234481500111,May,1364.0 minutes,0.0,0.0 minutes,,3.0,0.0,1.0,log8080,0.1,0.0,,Returning_Visitor,4.0,0.0,0.0,c_4,0.0,chrome_98.0.1,0
4584,0.0,93.24333558734119,May,3177.791667 minutes,0.005970149,0.0 minutes,,2.0,0.0,68.0,log404,0.011488014,0.0,,Returning_Visitor,4.0,0.0,0.0,c_4,0.0,edge_97.0.1072.76,0
4585,0.6,96.60506128488876,May,562.6666667000001 minutes,0.0,,952.0,1.0,6.0,14.0,log400,0.011764706000000002,3.0,,New_Visitor,1.0,281.3333333,0.0,c_2,0.0,safari_15.2,0
4586,0.0,99.85717852622291,May,1045.0 minutes,0.0,0.0 minutes,1045.0,2.0,0.0,21.0,log8080,0.031746032,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,browser_6_v13,0
4587,0.0,110.34516037689562,May,74.0 minutes,0.0,0.0 minutes,149.0,,3.0,3.0,log_100,0.02,,,Returning_Visitor,1.0,75.0,0.0,c_2,0.0,chrome_90.1.7,0
4589,0.0,96.6597217188836,May,676.0 minutes,0.0,0.0 minutes,,2.0,0.0,8.0,log200,0.05,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,chrome_99.1.3,0
4590,,99.0035931720074,May,232.83333330000002 minutes,0.033333333,0.0 minutes,232.83333330000002,1.0,0.0,9.0,log8080,0.046666667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,safari_15.2,0
4591,0.0,102.15807451285454,May,,0.003225806,0.0 minutes,,1.0,3.0,29.0,log_100,0.033064516,0.0,,Returning_Visitor,1.0,515.0,15.65808387,c_1,0.0,safari_15.4,1
4592,0.0,95.10892230050399,May,584.0 minutes,0.0,0.0 minutes,584.0,2.0,0.0,20.0,log400,0.0035087720000000003,0.0,,New_Visitor,6.0,0.0,0.0,c_4,0.0,chrome_99.1.4,0
4593,0.0,117.14607326662482,May,1179.014103 minutes,0.0,0.0 minutes,1374.014103,2.0,3.0,,log404,0.001923077,0.0,,New_Visitor,3.0,195.0,0.0,c_2,0.0,chrome_90.1.7,0
4594,0.0,93.88186453001111,May,523.7350649 minutes,0.002,51.0 minutes,606.06839823,3.0,2.0,19.0,log202,0.025141026,2.0,,Returning_Visitor,8.0,31.33333333,0.0,c_3,1.0,,0
4595,0.0,111.27563392079792,May,177.66666669999998 minutes,0.0,0.0 minutes,,1.0,0.0,5.0,log_100,0.04,0.0,,New_Visitor,1.0,0.0,0.0,c_4,0.0,safari_15,0
4596,0.0,116.58282733512243,May,157.9 minutes,0.05,0.0 minutes,157.9,2.0,0.0,16.0,log202,0.0625,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_80,0
4597,0.8,112.73598082150825,May,824.8333332999999 minutes,0.0,0.0 minutes,824.8333332999999,2.0,,18.0,log400,0.023148147999999997,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
4598,0.0,117.09153197007086,May,557.3333332999999 minutes,0.0,35.0 minutes,,2.0,4.0,15.0,log200,0.012631578999999999,1.0,,Returning_Visitor,2.0,183.0,16.10052632,c_5,0.0,chrome_99.1.3,1
4599,0.8,101.94485154657613,May,499.5 minutes,0.0,0.0 minutes,,2.0,0.0,7.0,log202,0.033333333,0.0,,New_Visitor,1.0,0.0,0.0,,0.0,edge_98.0.1108.84,0
4600,0.0,118.56460589267029,May,222.5 minutes,0.0,0.0 minutes,,2.0,0.0,13.0,log200,0.007692308,0.0,,Returning_Visitor,7.0,0.0,0.0,c_2,0.0,chrome_98.0.1,0
4601,0.0,105.53751355989328,May,3816.3666670000002 minutes,0.010606061000000002,10.0 minutes,,2.0,11.0,58.0,log200,0.028059162999999998,1.0,,Returning_Visitor,3.0,1064.0,6.221045455,c_1,1.0,browser_5_v8,0
4602,0.0,99.38205756891597,May,78.66666667 minutes,0.0,0.0 minutes,78.66666667,2.0,0.0,6.0,log404,0.033333333,0.0,,New_Visitor,5.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
4603,0.0,82.26675705292665,May,543.775 minutes,0.0,0.0 minutes,,3.0,9.0,19.0,log200,0.002380952,0.0,,New_Visitor,3.0,208.2666667,0.0,c_11,1.0,chrome_98.0.1,0
4607,0.2,,May,0.0 minutes,0.2,,,,0.0,,log8080,,,,,3.0,,0.0,,0.0,chrome_98.0.1,0
4608,0.0,109.15573823863176,May,1379.5 minutes,0.006349206,0.0 minutes,,2.0,4.0,39.0,log200,0.027777778,0.0,,Returning_Visitor,2.0,112.0,0.0,c_4,0.0,,0
4610,0.0,96.94554704100784,May,186.93333330000002 minutes,0.042857143,0.0 minutes,186.93333330000002,2.0,0.0,14.0,log200,0.071428571,0.0,,Returning_Visitor,3.0,0.0,0.0,c_4,0.0,,0
4611,0.0,81.9570162140522,May,34.5 minutes,0.0,0.0 minutes,,2.0,5.0,4.0,log404,0.026666667,,,Returning_Visitor,3.0,69.5,0.0,c_4,1.0,chrome_99.1.3,0
4612,,113.41100996150554,May,454.28917750000005 minutes,0.011111111000000002,0.0 minutes,,2.0,0.0,38.0,log202,0.014074073999999999,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_80,0
4613,0.2,87.33931408498034,May,1201.6 minutes,0.011111111000000002,0.0 minutes,1536.1999999999998,3.0,3.0,20.0,log404,0.022222222000000003,0.0,,Returning_Visitor,1.0,334.6,0.0,c_13,0.0,chrome_80,0
4615,1.0,108.55162870243757,May,3825.102381 minutes,0.007592593000000001,14.0 minutes,3868.102381,2.0,2.0,106.0,log202,0.039827675,1.0,,Returning_Visitor,4.0,29.0,0.0,c_3,1.0,chrome_89,0
4616,0.8,116.58716266136399,May,3639.7373020000005 minutes,0.000217391,146.0 minutes,3900.8484131000005,2.0,5.0,89.0,log8080,0.021383053,2.0,,Returning_Visitor,7.0,115.1111111,5.159462207,c_3,0.0,chrome_80,0
4617,0.0,91.99874335824194,May,344.3333333 minutes,0.005555556,0.0 minutes,344.3333333,2.0,0.0,17.0,log400,0.030555556,0.0,,Returning_Visitor,1.0,0.0,26.985,c_5,0.0,chrome_89,0
4618,0.6,93.14426804319575,May,1447.577273 minutes,0.0,0.0 minutes,,2.0,0.0,47.0,log200,0.011134752,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_90.1.7,0
4619,0.2,86.85954835132344,May,6.0 minutes,0.1,0.0 minutes,,2.0,0.0,4.0,log_100,0.15,0.0,,Returning_Visitor,3.0,0.0,0.0,c_13,0.0,chrome_99.1.4,0
4621,0.0,79.05902181532858,May,1977.05 minutes,0.005263158,0.0 minutes,2028.71666667,2.0,2.0,35.0,log400,0.014912281000000001,0.0,,Returning_Visitor,1.0,51.66666667,38.20357895,c_2,0.0,chrome_89,0
4623,1.0,122.71504380717631,May,,0.0,0.0 minutes,303.0,2.0,2.0,6.0,log400,0.028571429,0.0,,Returning_Visitor,3.0,58.0,54.98,c_3,1.0,chrome_90.1.7,1
4624,0.6,83.35239812984909,May,1815.2797620000001 minutes,0.012280702,0.0 minutes,1815.2797620000001,1.0,0.0,20.0,log8080,0.029239766,0.0,,Returning_Visitor,1.0,0.0,0.0,c_2,0.0,chrome_80,0
4625,0.0,84.7266187901597,May,38.0 minutes,0.14285714300000002,0.0 minutes,38.0,2.0,0.0,7.0,log404,0.171428571,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,chrome_89,0
4626,0.8,77.70975783804268,May,113.5 minutes,0.026666667,0.0 minutes,,2.0,0.0,4.0,log400,0.046666667,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_99.1.3,0
4627,0.6,106.55466680259167,May,164.91666669999998 minutes,0.009090909,0.0 minutes,164.91666669999998,2.0,,22.0,log202,0.04393939400000001,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_90.1.7,0
4628,0.0,105.1696707587092,May,838.1666667000001 minutes,0.0125,0.0 minutes,,1.0,0.0,16.0,log404,0.034375,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,safari_13.1,0
4629,0.0,107.92095113579859,May,12634.62089 minutes,0.001156069,0.0 minutes,12634.62089,2.0,0.0,175.0,log8080,0.022134495,0.0,,Returning_Visitor,1.0,0.0,3.984110696,c_1,1.0,,0
4630,0.0,100.58645863821296,May,553.5833332999999 minutes,0.0,26.75 minutes,631.0833332999999,2.0,8.0,22.0,log404,0.017857143,1.0,,New_Visitor,1.0,50.75,5.797999999999999,c_5,0.0,chrome_80,0
4631,0.0,102.1529202825387,May,39.0 minutes,0.0,0.0 minutes,,2.0,0.0,2.0,log202,0.1,0.0,,Returning_Visitor,9.0,0.0,0.0,c_3,0.0,edge_97.0.1072.76,0
4632,0.0,106.38756275413691,May,1155.0 minutes,0.004545455,0.0 minutes,1170.0,2.0,4.0,38.0,log400,0.020454545,,,Returning_Visitor,5.0,15.0,5.903181817999999,c_2,0.0,chrome_99.1.3,1
4633,0.0,92.15411937400734,May,419.0 minutes,0.0,0.0 minutes,,2.0,0.0,20.0,log8080,0.01,0.0,,Returning_Visitor,5.0,0.0,0.0,c_4,1.0,chrome_90.1.7,0
4634,0.0,106.58697238289255,May,384.0 minutes,0.0,0.0 minutes,384.0,2.0,0.0,5.0,log200,0.05,0.0,,Returning_Visitor,4.0,0.0,0.0,c_2,0.0,edge_96.0.1054.75,0
4635,1.0,105.58466424319522,May,93.7 minutes,0.028571429,0.0 minutes,,3.0,0.0,7.0,log_100,0.071428571,,,Returning_Visitor,2.0,0.0,0.0,c_4,1.0,chrome_98.0.1,0
4636,0.6,96.96805856118753,May,15.0 minutes,0.1,0.0 minutes,,1.0,0.0,4.0,log8080,0.15,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,safari_13.1,0
4637,0.8,95.2326674808786,May,4200.597222 minutes,0.017241378999999998,0.0 minutes,,3.0,4.0,59.0,log_100,0.021690177999999997,0.0,,Returning_Visitor,1.0,99.29166667,3.0767068969999998,c_3,0.0,chrome_89,0
4638,0.6,127.41821935836633,May,141.5 minutes,0.082352941,0.0 minutes,,2.0,0.0,17.0,log400,0.11176470599999999,0.0,,Returning_Visitor,1.0,0.0,0.0,c_6,0.0,chrome_99.1.3,0
4639,,97.54061612788546,May,543.3 minutes,0.018181818,0.0 minutes,543.3,3.0,0.0,11.0,log400,0.036363636,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,1.0,chrome_80,0
4640,0.0,77.99022341556415,May,0.0 minutes,0.066666667,0.0 minutes,0.0,2.0,0.0,2.0,log404,0.133333333,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,1.0,chrome_99.1.3,0
4641,0.0,94.62855237344084,May,886.9583332999998 minutes,0.00625,0.0 minutes,985.9583332999998,1.0,3.0,32.0,log200,0.0125,0.0,,Returning_Visitor,3.0,,58.105625,c_4,0.0,safari_15.2,0
4643,0.0,88.71897994963571,May,565.0 minutes,0.0,0.0 minutes,,3.0,3.0,11.0,log400,0.011111111000000002,0.0,,New_Visitor,6.0,96.0,0.0,c_14,1.0,,0
4644,0.0,91.54887774616591,May,110.0 minutes,0.0,0.0 minutes,110.0,2.0,0.0,4.0,log202,0.05,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,edge_98.0.1108.84,0
4645,0.0,96.34541379340146,May,1032.761905 minutes,0.0,0.0 minutes,2312.2619050000003,2.0,6.0,72.0,log200,0.001388889,0.0,,New_Visitor,1.0,1279.5,0.0,c_3,0.0,edge_99.0.1150.46,0
4647,,93.68651687024928,May,1332.088889 minutes,0.0,,1380.088889,1.0,,,log404,0.003296703,1.0,,Returning_Visitor,,,0.0,c_3,,,0
4648,0.0,104.25042178354636,May,355.0 minutes,0.0,0.0 minutes,355.0,2.0,0.0,10.0,log_100,0.04,0.0,,Returning_Visitor,7.0,0.0,0.0,c_6,0.0,edge_99.0.1150.46,0
4649,0.0,106.05912542394621,May,272.0 minutes,0.013333333000000001,0.0 minutes,446.0,1.0,1.0,9.0,log404,0.073333333,,,Returning_Visitor,3.0,174.0,0.0,c_4,0.0,safari_15.4,0
4651,0.4,89.71310125914201,May,1065.501515 minutes,0.006333333000000001,0.0 minutes,,2.0,6.0,44.0,log400,0.036774359,0.0,,Returning_Visitor,2.0,49.18333333,53.22268667,c_2,0.0,chrome_99.1.3,0
4652,0.0,115.8337382111776,May,224.0 minutes,0.0,0.0 minutes,,1.0,,6.0,log8080,0.011111111000000002,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,1.0,safari_14.1,0
4654,,90.15993956062906,May,2516.833333 minutes,0.025423729,0.0 minutes,,,0.0,59.0,log202,0.047740113,0.0,,Returning_Visitor,3.0,0.0,7.726779661,c_13,0.0,chrome_99.1.4,0
4655,0.0,93.99852144702908,May,1814.564286 minutes,0.002325581,23.0 minutes,,3.0,10.0,,log200,0.010385835,2.0,,Returning_Visitor,3.0,237.83333330000002,8.495651163,c_2,0.0,chrome_99.1.4,0
4657,,100.99270939620341,May,868.4166667000002 minutes,0.0,131.0 minutes,999.4166667000002,3.0,0.0,36.0,log8080,0.001081081,2.0,,New_Visitor,7.0,0.0,33.84778378,c_2,1.0,chrome_99.1.4,1
4658,0.0,105.60244193491778,May,2980.889179 minutes,0.0018518520000000002,0.0 minutes,3072.389179,4.0,5.0,106.0,log400,0.010139398,0.0,,Returning_Visitor,3.0,91.5,1.9124222219999998,c_6,0.0,chrome_89,0
4659,0.0,78.44527350830681,May,893.2166667000001 minutes,0.0,0.0 minutes,893.2166667000001,2.0,0.0,13.0,log202,0.008333333,0.0,,New_Visitor,6.0,0.0,23.988000000000003,c_2,1.0,chrome_98.0.1,1
4661,0.0,102.7402503472871,May,26.0 minutes,0.066666667,0.0 minutes,,3.0,0.0,,log404,0.133333333,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,browser_3_v11,0
4662,0.6,80.75039295582864,May,1331.0 minutes,0.022222222000000003,0.0 minutes,,2.0,0.0,9.0,log8080,0.04444444400000001,0.0,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
4663,0.0,103.98544228372592,May,64.5 minutes,0.0,0.0 minutes,293.0,1.0,8.0,5.0,log8080,0.028571429,0.0,,New_Visitor,3.0,228.5,0.0,c_5,1.0,chrome_89,0
4664,0.4,103.47886209978446,May,,0.017088608,0.0 minutes,4278.2309527,2.0,10.0,148.0,log_100,0.033122362999999995,0.0,,Returning_Visitor,1.0,268.1666667,5.782988246,c_4,0.0,chrome_80,0
4665,0.0,84.92419608587001,May,2759.6333329999998 minutes,0.027083332999999998,0.0 minutes,2759.6333329999998,3.0,0.0,32.0,log400,0.038541667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,chrome_90.1.7,0
4666,1.0,104.75361457921619,May,,0.0625,0.0 minutes,,2.0,0.0,8.0,log400,0.058333333,0.0,,Returning_Visitor,7.0,0.0,0.0,c_6,1.0,browser_5_v14,0
4667,0.0,101.60358332602377,May,72.5 minutes,0.025,0.0 minutes,,3.0,0.0,8.0,log8080,0.0375,0.0,,Returning_Visitor,1.0,0.0,0.0,c_4,0.0,,0
4668,0.0,86.85072339068678,May,2543.5 minutes,0.0,0.0 minutes,,2.0,1.0,31.0,log400,0.006666666999999999,0.0,,Returning_Visitor,5.0,54.0,0.0,c_2,0.0,chrome_98.0.1,0
4669,0.6,91.9115409953261,May,16.0 minutes,0.0,0.0 minutes,16.0,2.0,0.0,3.0,log8080,0.066666667,,,Returning_Visitor,5.0,0.0,0.0,c_1,0.0,chrome_80,0
4670,0.0,96.23948856735623,May,1246.1241029999999 minutes,0.006666666999999999,236.0 minutes,,3.0,7.0,28.0,log400,0.021453423,2.0,,Returning_Visitor,1.0,147.79076919999997,11.284275,c_3,1.0,chrome_98.0.1,0
4671,0.0,102.11814728012567,May,850.0357142999999 minutes,0.025,0.0 minutes,991.7976190999999,2.0,4.0,20.0,log400,0.041666667000000004,0.0,,Returning_Visitor,6.0,141.76190480000002,0.0,c_4,0.0,chrome_99.1.3,0
4672,0.8,98.95949636484485,May,849.75 minutes,0.077419355,0.0 minutes,,2.0,0.0,30.0,log8080,0.112903226,0.0,,Returning_Visitor,3.0,0.0,0.0,c_20_78,0.0,chrome_99.1.3,0
4673,0.8,90.44865055509652,May,385.5 minutes,0.08735632199999999,0.0 minutes,,3.0,0.0,28.0,log202,0.106206897,0.0,,Returning_Visitor,5.0,0.0,0.0,c_3,0.0,chrome_80,0
4674,1.0,104.74760472698205,May,9951.869139 minutes,0.00185022,0.0 minutes,10034.10398748,2.0,11.0,440.0,log202,0.01009842,0.0,,Returning_Visitor,1.0,82.23484848,1.5583813880000001,c_20_79,1.0,chrome_99.1.4,0
4675,,97.19164923622859,May,584.5 minutes,0.009090909,0.0 minutes,584.5,4.0,0.0,22.0,log200,0.036363636,0.0,,Returning_Visitor,9.0,0.0,0.0,c_4,0.0,safari_14.1,0
4676,0.6,115.57992802650728,May,1038.333333 minutes,0.0,0.0 minutes,,2.0,0.0,10.0,log202,0.008333333,0.0,,Returning_Visitor,4.0,0.0,0.0,c_1,0.0,chrome_89,0
4678,0.0,83.21628798133955,May,253.5541667 minutes,0.0,0.0 minutes,,1.0,7.0,15.0,log_100,0.0125,0.0,,Returning_Visitor,1.0,213.43333330000002,0.0,c_4,1.0,safari_15.2,0
4679,0.6,114.00332575427211,May,537.2 minutes,0.011764706000000002,0.0 minutes,713.2,2.0,5.0,15.0,log_100,0.023529412000000003,0.0,,Returning_Visitor,2.0,176.0,27.664,c_6,0.0,chrome_99.1.3,1
4680,0.0,96.41061690543651,May,1514.6 minutes,0.022222222000000003,17.0 minutes,1985.6,3.0,5.0,29.0,log400,0.029112554,1.0,,Returning_Visitor,1.0,454.0,0.0,,0.0,chrome_90.1.7,0
4681,0.0,97.81683548127205,May,3899.0013280000003 minutes,0.000170068,153.5 minutes,,2.0,16.0,156.0,log_100,0.011252928999999998,,,Returning_Visitor,2.0,313.8666667,1.5348359790000001,c_4,0.0,chrome_98.0.1,0
4683,0.0,85.02627928723675,May,117.0 minutes,0.0,0.0 minutes,269.0,2.0,3.0,9.0,log_100,0.016666667,0.0,,New_Visitor,1.0,152.0,0.0,c_5,1.0,chrome_99.1.3,0
4684,0.6,83.92859474919729,May,1889.7 minutes,0.005747126,0.0 minutes,,2.0,0.0,59.0,log200,0.014203612,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,chrome_99.1.3,0
4685,0.0,91.83316011157504,May,106.0 minutes,0.04,0.0 minutes,106.0,3.0,0.0,6.0,log_100,0.08,0.0,,Returning_Visitor,1.0,,0.0,c_3,0.0,chrome_90.1.7,0
4686,0.0,87.16602479237046,May,725.3333332999999 minutes,0.010526316,0.0 minutes,725.3333332999999,2.0,0.0,19.0,log404,0.023157895,,,Returning_Visitor,3.0,0.0,0.0,c_4,0.0,chrome_90.1.7,0
4687,0.0,105.72703370552517,May,501.7666666999999 minutes,0.0,,542.0166666999999,2.0,1.0,19.0,log202,0.010526316,0.0,,Returning_Visitor,1.0,40.25,0.0,c_4,0.0,chrome_80,0
4688,0.8,101.63900145202182,May,814.5 minutes,0.006060606,51.0 minutes,,2.0,3.0,,log_100,0.01969697,2.0,,Returning_Visitor,4.0,,0.0,c_1,0.0,chrome_80,0
4689,0.0,90.12489458146987,May,718.6666667000001 minutes,0.0,515.0 minutes,1264.6666667,2.0,1.0,4.0,log202,0.008333333,2.0,,Returning_Visitor,6.0,31.0,0.0,c_6,0.0,chrome_80,0
4690,0.0,109.55387891872047,May,25.0 minutes,0.0,0.0 minutes,25.0,2.0,0.0,4.0,log400,0.1,0.0,,Returning_Visitor,3.0,0.0,0.0,,0.0,chrome_90.1.7,0
4691,0.0,103.71773481257455,May,450.83333330000005 minutes,0.04375,0.0 minutes,450.83333330000005,2.0,0.0,16.0,log_100,0.06875,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,0.0,chrome_90.1.7,0
4693,0.8,117.74852561136214,May,867.4642857000001 minutes,0.000585938,0.0 minutes,913.4642857000001,2.0,5.0,61.0,log400,0.028052083,1.0,,Returning_Visitor,1.0,46.0,0.0,c_3,0.0,chrome_98.0.1,0
4694,,98.04087002131996,May,813.8 minutes,0.0,0.0 minutes,,,1.0,13.0,log_100,0.030769231,0.0,,Returning_Visitor,3.0,32.0,32.43738462,c_4,1.0,safari_14.1,0
4695,0.4,124.3488745581907,May,1203.083333 minutes,0.066226415,4.0 minutes,1250.833333,2.0,5.0,46.0,log404,0.10104222800000001,1.0,,Returning_Visitor,1.0,43.75,0.0,c_6,0.0,chrome_80,0
4696,0.0,88.86004197286836,May,484.0 minutes,0.0,0.0 minutes,,2.0,4.0,15.0,log_100,0.015686275,0.0,,Returning_Visitor,9.0,,0.0,c_3,0.0,browser_6_v16,0
4697,0.2,106.48346998543776,May,595.3416667 minutes,0.026728111000000002,116.0 minutes,,3.0,5.0,26.0,log8080,0.023763441,4.0,,Returning_Visitor,1.0,248.8,10.17002765,c_4,0.0,chrome_99.1.3,0
4699,0.8,118.6604800774638,May,790.1666667000001 minutes,0.0,0.0 minutes,790.1666667000001,3.0,0.0,23.0,log404,0.026086957,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,chrome_80,0
4700,0.0,101.57965653321172,May,4033.4719979999995 minutes,0.007402653,22.5 minutes,4245.1935133,3.0,13.0,108.0,log404,0.013739852,3.0,,Returning_Visitor,9.0,189.22151530000002,24.02645488,c_13,1.0,chrome_98.0.1,1
4701,0.0,118.06339949828592,May,460.0 minutes,0.0,0.0 minutes,,2.0,0.0,14.0,log200,0.014285714,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,chrome_89,0
4702,,98.75511408532628,May,1167.966667 minutes,0.005853659000000001,47.0 minutes,1304.7666669999999,4.0,4.0,39.0,log202,0.014390243999999998,1.0,,Returning_Visitor,3.0,89.8,33.9251122,c_3,0.0,safari_13.1,1
4703,0.6,108.53118613204833,May,409.30303030000005 minutes,0.008333333,0.0 minutes,409.30303030000005,3.0,0.0,24.0,log404,0.023611111,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_90.1.7,0
4705,0.0,107.3922300145645,May,1645.966667 minutes,0.014285714,0.0 minutes,1645.966667,,0.0,58.0,log400,0.036607142999999995,0.0,,Returning_Visitor,2.0,0.0,0.0,c_1,0.0,chrome_80,0
4706,1.0,96.44302464858175,May,428.45 minutes,0.004545455,0.0 minutes,,3.0,,22.0,log8080,0.012878788,0.0,,Returning_Visitor,1.0,0.0,20.88818182,c_2,1.0,chrome_98.0.1,1
4707,0.0,86.8876391863312,May,2872.916667 minutes,0.0,0.0 minutes,2934.58333367,2.0,3.0,40.0,log400,0.011965812,,,Returning_Visitor,3.0,61.66666667,22.20401709,c_6,0.0,edge_96.0.1054.75,0
4708,0.0,100.2246040558942,May,100.5 minutes,0.0,0.0 minutes,201.5,3.0,1.0,4.0,log8080,0.04,0.0,,New_Visitor,1.0,101.0,0.0,c_3,1.0,,0
4709,0.0,107.43955613477127,May,1622.433333 minutes,0.006410256,0.0 minutes,1622.433333,2.0,0.0,52.0,log200,0.031730769,0.0,,Returning_Visitor,3.0,0.0,0.0,c_13,0.0,chrome_99.1.3,0
4710,0.0,95.34656374254705,May,589.6666667000001 minutes,0.0,2.0 minutes,705.3333334000001,3.0,1.0,16.0,log202,0.003632479,1.0,,New_Visitor,6.0,113.66666670000001,0.0,c_11,1.0,chrome_99.1.4,0
4711,,90.33247829927058,May,841.1666667000002 minutes,0.008333333,0.0 minutes,,2.0,0.0,24.0,log200,0.041666667000000004,0.0,,Returning_Visitor,2.0,0.0,0.0,c_4,0.0,chrome_90.1.7,0
4712,1.0,81.79608392835489,May,25.0 minutes,0.0,6.0 minutes,31.0,3.0,0.0,1.0,log_100,0.066666667,2.0,,Returning_Visitor,1.0,0.0,0.0,c_2,1.0,chrome_80,0
4713,0.8,91.91743316843413,May,1147.615584 minutes,0.004285714,0.0 minutes,1147.615584,2.0,0.0,60.0,log202,0.024416667000000003,0.0,,Returning_Visitor,5.0,0.0,0.0,c_2,0.0,,0
4714,0.4,104.80867134323249,May,2724.0089829999997 minutes,0.0065,104.0 minutes,,3.0,1.0,42.0,log404,0.021312783999999998,1.0,,Returning_Visitor,3.0,19.33333333,0.0,c_5,0.0,chrome_99.1.3,0
4715,0.0,87.06351227489822,May,973.5 minutes,0.025,0.0 minutes,973.5,2.0,0.0,16.0,log8080,0.045833333,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
4717,0.0,97.08056928231787,May,76.5 minutes,0.04,0.0 minutes,,1.0,0.0,3.0,log400,0.047619048,0.0,,Returning_Visitor,4.0,0.0,0.0,c_5,0.0,safari_15,0
4718,0.8,79.8754664872161,May,248.41666669999998 minutes,0.010526316,0.0 minutes,248.41666669999998,2.0,0.0,20.0,log404,0.033684211,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,chrome_99.1.3,0
4719,0.4,94.00189772246402,May,2537.45 minutes,0.003956044000000001,5.0 minutes,2542.45,2.0,,,log8080,0.022177156,1.0,,Returning_Visitor,1.0,0.0,0.0,c_4,0.0,browser_6_v19,0
4720,,113.71274450794698,May,3733.228571 minutes,0.018666666999999998,0.0 minutes,,2.0,0.0,77.0,log404,0.048622222,0.0,,Returning_Visitor,1.0,,0.0,c_2,0.0,chrome_99.1.3,0
